;Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
6968;1654806300;0;0;0;0;0;0;0;0
6969;1654806600;0;0;0;0;0;0;0;0
6970;1654806900;0;0;0;0;0;0;0;0
6971;1654807200;0;0;0;0;0;0;0;0
6972;1654807500;0;0;0;0;0;0;0;0
6973;1654807800;0;0;0;0;0;0;0;0
6974;1654808100;0;0;0;0;0;0;0;0
6975;1654808400;0;0;0;0;0;0;0;0
6976;1654808700;0;0;0;0;0;0;0;0
6977;1654809000;0;0;0;0;0;0;0;0
6978;1654809300;0;0;0;0;0;0;0;0
6979;1654809600;0;0;0;0;0;0;0;0
6980;1654809900;0;0;0;0;0;0;0;0
6981;1654810200;0;0;0;0;0;0;0;0
6982;1654810500;0;0;0;0;0;0;0;0
6983;1654810800;0;0;0;0;0;0;0;0
6984;1654811100;0;0;0;0;0;0;0;0
6985;1654811400;0;0;0;0;0;0;0;0
6986;1654811700;0;0;0;0;0;0;0;0
6987;1654812000;0;0;0;0;0;0;0;0
6988;1654812300;0;0;0;0;0;0;0;0
6989;1654812600;0;0;0;0;0;0;0;0
6990;1654812900;0;0;0;0;0;0;0;0
6991;1654813200;0;0;0;0;0;0;0;0
6992;1654813500;0;0;0;0;0;0;0;0
6993;1654813800;0;0;0;0;0;0;0;0
6994;1654814100;0;0;0;0;0;0;0;0
6995;1654814400;0;0;0;0;0;0;0;0
6996;1654814700;0;0;0;0;0;0;0;0
6997;1654815000;0;0;0;0;0;0;0;0
6998;1654815300;0;0;0;0;0;0;0;0
6999;1654815600;0;0;0;0;0;0;0;0
7000;1654815900;0;0;0;0;0;0;0;0
7001;1654816200;0;0;0;0;0;0;0;0
7002;1654816500;0;0;0;0;0;0;0;0
7003;1654816800;0;0;0;0;0;0;0;0
7004;1654817100;0;0;0;0;0;0;0;0
7005;1654817400;0;0;0;0;0;0;0;0
7006;1654817700;0;0;0;0;0;0;0;0
7007;1654818000;0;0;0;0;0;0;0;0
7008;1654818300;0;0;0;0;0;0;0;0
7009;1654818600;0;0;0;0;0;0;0;0
7010;1654818900;0;0;0;0;0;0;0;0
7011;1654819200;0;0;0;0;0;0;0;0
7012;1654819500;0;0;0;0;0;0;0;0
7013;1654819800;0;0;0;0;0;0;0;0
7014;1654820100;0;0;0;0;0;0;0;0
7015;1654820400;0;0;0;0;0;0;0;0
7016;1654820700;0;0;0;0;0;0;0;0
7017;1654821000;0;0;0;0;0;0;0;0
7018;1654821300;0;0;0;0;0;0;0;0
7019;1654821600;0;0;0;0;0;0;0;0
7020;1654821900;0;0;0;0;0;0;0;0
7021;1654822200;0;0;0;0;0;0;0;0
7022;1654822500;0;0;0;0;0;0;0;0
7023;1654822800;0;0;0;0;0;0;0;0
7024;1654823100;0;0;0;0;0;0;0;0
7025;1654823400;0;0;0;0;0;0;0;0
7026;1654823700;0;0;0;0;0;0;0;0
7027;1654824000;0;0;0;0;0;0;0;0
7028;1654824300;0;0;0;0;0;0;0;0
7029;1654824600;0;0;0;0;0;0;0;0
7030;1654824900;0;0;0;0;0;0;0;0
7031;1654825200;0;0;0;0;0;0;0;0
7032;1654825500;0;0;0;0;0;0;0;0
7033;1654825800;0;0;0;0;0;0;0;0
7034;1654826100;0;0;0;0;0;0;0;0
7035;1654826400;0;0;0;0;0;0;0;0
7036;1654826700;0;0;0;0;0;0;0;0
7037;1654827000;0;0;0;0;0;0;0;0
7038;1654827300;0;0;0;0;0;0;0;0
7039;1654827600;0;0;0;0;0;0;0;0
7040;1654827900;0;0;0;0;0;0;0;0
7041;1654828200;0;0;0;0;0;0;0;0
7042;1654828500;0;0;0;0;0;0;0;0
7043;1654828800;0;0;0;0;0;0;0;0
7044;1654829100;0;0;0;0;0;0;0;0
7045;1654829400;0;0;0;0;0;0;0;0
7046;1654829700;0;0;0;0;0;0;0;0
7047;1654830000;0;0;0;0;0;0;0;0
7048;1654830300;0;0;0;0;0;0;0;0
7049;1654830600;0;0;0;0;0;0;0;0
7050;1654830900;0;0;0;0;0;0;0;0
7051;1654831200;0;0;0;0;0;0;0;0
7052;1654831500;0;0;0;0;0;0;0;0
7053;1654831800;0;0;0;0;0;0;0;0
7054;1654832100;0;0;0;0;0;0;0;0
7055;1654832400;0;0;0;0;0;0;0;0
7056;1654832700;0;0;0;0;0;0;0;0
7057;1654833000;0;0;0;0;0;0;0;0
7058;1654833300;0;0;0;0;0;0;0;0
7059;1654833600;0;0;0;0;0;0;0;0
7060;1654833900;0;0;0;0;0;0;0;0
7061;1654834200;0;0;0;0;0;0;0;0
7062;1654834500;0;0;0;0;0;0;0;0
7063;1654834800;0;0;0;0;0;0;0;0
7064;1654835100;0;0;0;0;0;0;0;0
7065;1654835400;0;0;0;0;0;0;0;0
7066;1654835700;0;0;0;0;0;0;0;0
7067;1654836000;0;0;0;0;0;0;0;0
7068;1654836300;0;0;0;0;0;0;0;0
7069;1654836600;0;0;0;0;0;0;0;0
7070;1654836900;0;0;0;0;0;0;0;0
7071;1654837200;0;0;0;0;0;0;0;0
7072;1654837500;0;0;0;0;0;0;0;0
7073;1654837800;0;0;0;0;0;0;0;0
7074;1654838100;0;0;0;0;0;0;0;0
7075;1654838400;0;0;0;0;0;0;0;0
7076;1654838700;0;0;0;0;0;0;0;0
7077;1654839000;0;0;0;0;0;0;0;0
7078;1654839600;0;0;0;0;0;0;0;0
7079;1654839900;0;0;0;0;0;0;0;0
7080;1654840200;0;0;0;0;0;0;0;0
7081;1654840500;0;0;0;0;0;0;0;0
7082;1654840800;0;0;0;0;0;0;0;0
7083;1654841100;0;0;0;0;0;0;0;0
7084;1654841400;0;0;0;0;0;0;0;0
7085;1654841700;0;0;0;0;0;0;0;0
7086;1654842000;0;0;0;0;0;0;0;0
7087;1654842300;0;0;0;0;0;0;0;0
7088;1654842600;0;0;0;0;0;0;0;0
7089;1654842900;0;0;0;0;0;0;0;0
7090;1654843200;0;0;0;0;0;0;0;0
7091;1654843500;0;0;0;0;0;0;0;0
7092;1654843800;0;0;0;0;0;0;0;0
7093;1654844100;0;0;0;0;0;0;0;0
7094;1654844400;0;0;0;0;0;0;0;0
7095;1654844700;0;0;0;0;0;0;0;0
7096;1654845000;0;0;0;0;0;0;0;0
7097;1654845300;0;0;0;0;0;0;0;0
7098;1654845600;0;0;0;0;0;0;0;0
7099;1654845900;0;0;0;0;0;0;0;0
7100;1654846200;0;0;0;0;0;0;0;0
7101;1654846500;0;0;0;0;0;0;0;0
7102;1654846800;0;0;0;0;0;0;0;0
7103;1654847100;0;0;0;0;0;0;0;0
7104;1654847400;0;0;0;0;0;0;0;0
7105;1654847700;0;0;0;0;0;0;0;0
7106;1654848000;0;0;0;0;0;0;0;0
7107;1654848300;0;0;0;0;0;0;0;0
7108;1654848600;0;0;0;0;0;0;0;0
7109;1654848900;0;0;0;0;0;0;0;0
7110;1654849200;0;0;0;0;0;0;0;0
7111;1654849500;0;0;0;0;0;0;0;0
7112;1654849800;0;0;0;0;0;0;0;0
7113;1654850100;0;0;0;0;0;0;0;0
7114;1654850400;0;0;0;0;0;0;0;0
7115;1654850700;0;0;0;0;0;0;0;0
7116;1654851000;0;0;0;0;0;0;0;0
7117;1654851300;0;0;0;0;0;0;0;0
7118;1654851600;0;0;0;0;0;0;0;0
7119;1654851900;0;0;0;0;0;0;0;0
7120;1654852200;0;0;0;0;0;0;0;0
7121;1654852500;0;0;0;0;0;0;0;0
7122;1654852800;0;0;0;0;0;0;0;0
7123;1654853100;0;0;0;0;0;0;0;0
7124;1654853400;0;0;0;0;0;0;0;0
7125;1654853700;0;0;0;0;0;0;0;0
7126;1654854000;0;0;0;0;0;0;0;0
7127;1654854300;0;0;0;0;0;0;0;0
7128;1654854600;0;0;0;0;0;0;0;0
7129;1654854900;0;0;0;0;0;0;0;0
7130;1654855200;0;0;0;0;0;0;0;0
7131;1654855500;0;0;0;0;0;0;0;0
7132;1654855800;0;0;0;0;0;0;0;0
7133;1654856100;0;0;0;0;0;0;0;0
7134;1654856400;0;0;0;0;0;0;0;0
7135;1654856700;0;0;0;0;0;0;0;0
7136;1654857000;0;0;0;0;0;0;0;0
7137;1654857300;0;0;0;0;0;0;0;0
7138;1654857600;0;0;0;0;0;0;0;0
7139;1654857900;0;0;0;0;0;0;0;0
7140;1654858200;0;0;0;0;0;0;0;0
7141;1654858500;0;0;0;0;0;0;0;0
7142;1654858800;0;0;0;0;0;0;0;0
7143;1654859100;0;0;0;0;0;0;0;0
7144;1654859400;0;0;0;0;0;0;0;0
7145;1654859700;0;0;0;0;0;0;0;0
7146;1654860000;0;0;0;0;0;0;0;0
7147;1654860300;0;0;0;0;0;0;0;0
7148;1654860600;0;0;0;0;0;0;0;0
7149;1654860900;0;0;0;0;0;0;0;0
7150;1654861200;0;0;0;0;0;0;0;0
7151;1654861500;0;0;0;0;0;0;0;0
7152;1654861800;0;0;0;0;0;0;0;0
7153;1654862100;0;0;0;0;0;0;0;0
7154;1654862400;0;0;0;0;0;0;0;0
7155;1654862700;0;0;0;0;0;0;0;0
7156;1654863000;0;0;0;0;0;0;0;0
7157;1654863300;0;0;0;0;0;0;0;0
7158;1654863600;0;0;0;0;0;0;0;0
7159;1654863900;0;0;0;0;0;0;0;0
7160;1654864200;0;0;0;0;0;0;0;0
7161;1654864500;0;0;0;0;0;0;0;0
7162;1654864800;0;0;0;0;0;0;0;0
7163;1654865100;0;0;0;0;0;0;0;0
7164;1654865400;0;0;0;0;0;0;0;0
7165;1654865700;0;0;0;0;0;0;0;0
7166;1654866000;0;0;0;0;0;0;0;0
7167;1654866300;0;0;0;1;0;0;0;0
7168;1654866600;0;0;0;1;0;0;0;0
7169;1654866900;0;0;0;1;0;0;0;0
7170;1654867200;0;0;0;1;0;0;0;0
7171;1654867500;0;0;0;1;0;0;0;0
7172;1654867800;0;0;0;1;0;0;0;0
7173;1654868100;0;0;0;1;0;0;0;0
7174;1654868400;0;0;0;1;0;0;0;0
7175;1654868700;0;0;0;1;0;0;0;0
7176;1654869000;0;0;0;1;0;0;0;0
7177;1654869300;0;0;0;1;0;0;0;0
7178;1654869600;0;0;0;0;0;0;0;0
7179;1654869900;0;0;0;0;0;0;0;0
7180;1654870200;0;0;0;0;0;0;0;0
7181;1654870500;0;0;0;0;0;0;0;0
7182;1654870800;0;0;0;0;0;0;0;0
7183;1654871100;0;0;0;0;0;0;0;0
7184;1654871400;0;0;0;0;0;0;0;0
7185;1654871700;0;0;0;0;0;0;0;0
7186;1654872000;0;0;0;0;0;0;0;0
7187;1654872300;0;0;0;0;0;0;0;0
7188;1654872600;0;0;0;0;0;0;0;0
7189;1654872900;0;0;0;0;0;0;0;0
7190;1654873200;0;0;0;1;0;0;0;0
7191;1654873500;0;0;0;1;0;0;0;0
7192;1654873800;0;0;0;1;0;0;0;0
7193;1654874100;0;0;0;1;0;0;0;0
7194;1654874400;0;0;0;1;0;0;0;0
7195;1654874700;0;0;0;1;0;0;0;0
7196;1654875000;0;0;0;1;0;0;0;0
7197;1654875300;0;0;0;1;0;0;0;0
7198;1654875600;0;0;0;1;0;0;0;0
7199;1654875900;0;0;0;1;0;0;0;0
7200;1654876200;0;0;0;1;0;0;0;0
7201;1654876500;0;0;0;1;0;0;0;0
7202;1654876800;0;0;0;1;0;0;0;0
7203;1654877100;0;0;0;0;0;0;0;0
7204;1654877400;0;0;0;0;0;0;0;0
7205;1654877700;0;0;0;0;0;0;0;0
7206;1654878000;0;0;0;0;0;0;0;0
7207;1654878300;0;0;0;0;0;0;0;0
7208;1654878600;0;0;0;0;0;0;0;0
7209;1654878900;0;0;0;0;0;0;0;0
7210;1654879200;0;0;0;0;1;0;0;0
7211;1654879500;0;0;0;0;1;0;0;0
7212;1654879800;0;0;0;0;1;0;0;0
7213;1654880100;0;0;0;0;1;0;0;0
7214;1654880400;0;0;0;1;0;0;0;0
7215;1654880700;0;0;0;1;1;0;0;0
7216;1654881000;0;0;0;1;0;0;0;0
7217;1654881300;0;0;0;1;0;0;0;0
7218;1654881600;0;0;0;1;0;0;0;0
7219;1654881900;0;0;0;1;0;0;0;0
7220;1654882200;0;0;0;1;0;0;0;0
7221;1654882500;0;0;0;1;0;0;0;0
7222;1654882800;0;0;0;1;0;0;0;0
7223;1654883100;0;0;0;1;0;0;0;0
7224;1654883400;0;0;0;1;0;0;0;0
7225;1654883700;0;0;0;1;0;0;0;0
7226;1654884000;0;0;0;0;0;0;0;0
7227;1654884300;0;0;0;0;0;0;0;0
7228;1654884600;0;0;0;0;0;0;0;0
7229;1654884900;0;0;0;0;0;0;0;0
7230;1654885200;0;0;0;0;0;0;0;0
7231;1654885500;0;0;0;0;1;0;0;0
7232;1654885800;0;0;0;0;1;0;0;0
7233;1654886100;0;0;0;0;0;0;0;0
7234;1654886400;0;0;0;0;0;0;0;0
7235;1654886700;0;0;0;0;0;0;0;0
7236;1654887000;0;0;0;0;0;0;0;0
7237;1654887300;1;0;0;0;0;0;0;0
7238;1654887600;1;0;0;0;0;0;0;0
7239;1654887900;1;0;0;1;0;0;0;0
7240;1654888200;1;0;0;1;1;0;0;0
7241;1654888500;1;0;0;1;1;0;0;0
7242;1654888800;0;0;0;1;1;0;0;0
7243;1654889100;0;0;0;1;0;0;1;0
7244;1654889400;0;0;0;1;0;0;0;0
7245;1654889700;0;0;0;1;0;0;1;0
7246;1654890000;0;0;0;1;0;0;0;0
7247;1654890300;0;0;0;1;0;0;0;0
7248;1654890600;0;0;0;1;0;0;0;0
7249;1654890900;0;0;0;1;0;0;0;0
7250;1654891200;0;0;0;1;0;0;0;0
7251;1654891500;0;0;0;0;0;0;0;0
7252;1654891800;0;0;0;0;0;0;0;0
7253;1654892100;0;0;0;0;0;0;0;0
7254;1654892400;0;0;0;0;0;0;0;0
7255;1654892700;0;0;0;0;0;0;0;0
7256;1654893000;0;0;0;0;0;0;0;0
7257;1654893300;0;0;0;0;0;0;0;0
7258;1654893600;0;0;0;0;0;0;0;0
7259;1654893900;0;0;0;0;0;0;0;0
7260;1654894200;0;0;0;0;0;0;0;0
7261;1654894500;0;0;0;0;0;0;0;0
7262;1654894800;0;0;0;0;0;0;1;0
7263;1654895100;0;0;0;0;0;0;0;0
7264;1654895400;0;0;0;1;0;0;0;0
7265;1654895700;0;0;0;1;0;0;0;0
7266;1654896000;0;0;0;1;0;0;0;0
7267;1654896300;0;0;0;1;0;0;0;0
7268;1654896600;0;0;0;1;0;0;0;0
7269;1654896900;0;0;0;1;0;0;0;0
7270;1654897200;0;0;0;1;0;0;0;0
7271;1654897500;0;0;0;1;0;0;0;0
7272;1654897800;0;0;0;1;0;0;0;0
7273;1654898100;0;0;0;1;0;0;0;0
7274;1654898400;0;0;0;0;0;0;0;0
7275;1654898700;0;0;0;0;0;0;0;0
7276;1654899000;0;0;0;0;0;0;0;0
7277;1654899300;0;0;0;0;0;0;0;0
7278;1654899600;0;0;0;0;0;0;0;0
7279;1654899900;0;0;0;0;0;0;0;0
7280;1654900200;0;0;0;0;0;0;0;0
7281;1654900500;0;0;0;0;0;0;0;0
7282;1654900800;0;0;0;0;0;0;0;0
7283;1654901100;0;0;0;0;0;0;0;0
7284;1654901400;0;0;0;0;0;0;0;0
7285;1654901700;0;0;0;0;0;0;0;0
7286;1654902000;0;0;0;0;0;0;0;0
7287;1654902300;0;0;0;0;0;0;0;0
7288;1654902600;0;0;0;0;0;0;0;0
7289;1654902900;0;0;0;0;0;0;0;0
7290;1654903200;0;0;0;0;0;0;0;0
7291;1654903500;0;0;0;0;0;0;0;0
7292;1654903800;0;0;0;0;0;0;0;0
7293;1654904100;0;0;0;0;0;0;0;0
7294;1654904400;0;0;0;0;0;0;0;0
7295;1654904700;0;0;0;0;0;0;0;0
7296;1654905000;0;0;0;0;0;0;0;0
7297;1654905300;0;0;0;0;0;0;0;0
7298;1654905600;0;0;0;0;0;0;0;0
7299;1654905900;0;0;0;0;0;0;0;0
7300;1654906200;0;0;0;0;0;0;0;0
7301;1654906500;0;0;0;0;0;0;0;0
7302;1654906800;0;0;0;0;0;0;0;0
7303;1654907100;0;0;0;0;0;0;0;0
7304;1654907400;0;0;0;0;0;0;0;0
7305;1654907700;0;0;0;0;0;0;0;0
7306;1654908000;0;0;0;0;0;0;0;0
7307;1654908300;0;0;0;0;0;0;0;0
7308;1654908600;0;0;0;0;0;0;0;0
7309;1654908900;0;0;0;0;0;0;0;0
7310;1654909200;0;0;0;0;0;0;0;0
7311;1654909500;0;0;0;0;0;0;0;0
7312;1654909800;0;0;0;0;0;0;0;0
7313;1654910100;0;0;0;0;0;0;0;0
7314;1654910400;0;0;0;0;0;0;0;0
7315;1654910700;0;0;0;0;0;0;0;0
7316;1654911000;0;0;0;0;0;0;0;0
7317;1654911300;0;0;0;0;0;0;0;0
7318;1654911600;0;0;0;0;0;0;0;0
7319;1654911900;0;0;0;0;0;0;0;0
7320;1654912200;0;0;0;0;0;0;0;0
7321;1654912500;0;0;0;0;0;0;0;0
7322;1654912800;0;0;0;0;0;0;0;0
7323;1654913100;0;0;0;0;0;0;0;0
7324;1654913400;0;0;0;0;0;0;0;0
7325;1654913700;0;0;0;0;0;0;0;0
7326;1654914000;0;0;0;0;0;0;0;0
7327;1654914300;0;0;0;0;0;0;0;0
7328;1654914600;0;0;0;0;0;0;0;0
7329;1654914900;0;0;0;0;0;0;0;0
7330;1654915200;0;0;0;0;0;0;0;0
7331;1654915500;0;0;0;0;0;0;0;0
7332;1654915800;0;0;0;0;0;0;0;0
7333;1654916100;0;0;0;0;0;0;0;0
7334;1654916400;0;0;0;0;0;0;0;0
7335;1654916700;0;0;0;0;0;0;0;0
7336;1654917000;0;0;0;0;0;0;0;0
7337;1654917300;0;0;0;0;0;0;0;0
7338;1654917600;0;0;0;0;0;0;0;0
7339;1654917900;0;0;0;0;0;0;0;0
7340;1654918200;0;0;0;0;0;0;0;0
7341;1654918500;0;0;0;0;0;0;0;0
7342;1654918800;0;0;0;0;0;0;0;0
7343;1654919100;0;0;0;0;0;0;0;0
7344;1654919400;0;0;0;0;0;0;0;0
7345;1654919700;0;0;0;0;0;0;0;0
7346;1654920000;0;0;0;0;0;0;0;0
7347;1654920300;0;0;0;0;0;0;0;0
7348;1654920600;0;0;0;0;0;0;0;0
7349;1654920900;0;0;0;0;0;0;0;0
7350;1654921200;0;0;0;0;0;0;0;0
7351;1654921500;0;0;0;0;0;0;0;0
7352;1654921800;0;0;0;0;0;0;0;0
7353;1654922100;0;0;0;0;0;0;0;0
7354;1654922400;0;0;0;0;0;0;0;0
7355;1654922700;0;0;0;0;0;0;0;0
7356;1654923000;0;0;0;0;0;0;0;0
7357;1654923300;0;0;0;0;0;0;0;0
7358;1654923600;0;0;0;0;0;0;0;0
7359;1654923900;0;0;0;0;0;0;0;0
7360;1654924200;0;0;0;0;0;0;0;0
7361;1654924500;0;0;0;0;0;0;0;0
7362;1654924800;0;0;0;0;0;0;0;0
7363;1654925100;0;0;0;0;0;0;0;0
7364;1654925400;0;0;0;0;0;0;0;0
7365;1654925700;0;0;0;0;0;0;0;0
7366;1654926000;0;0;0;0;0;0;0;0
7367;1654926300;0;0;0;0;0;0;0;0
7368;1654926600;0;0;0;0;0;0;0;0
7369;1654926900;0;0;0;0;0;0;0;0
7370;1654927200;0;0;0;0;0;0;0;0
7371;1654927500;0;0;0;0;0;0;0;0
7372;1654927800;0;0;0;0;0;0;0;0
7373;1654928100;0;0;0;0;0;0;0;0
7374;1654928400;0;0;0;0;0;0;0;0
7375;1654928700;0;0;0;0;0;0;0;0
7376;1654929000;0;0;0;0;0;0;0;0
7377;1654929300;0;0;0;0;0;0;0;0
7378;1654929600;0;0;0;0;0;0;0;0
7379;1654929900;0;0;0;0;0;0;0;0
7380;1654930200;0;0;0;0;0;0;0;0
7381;1654930500;0;0;0;0;0;0;0;0
7382;1654930800;0;0;0;0;0;0;0;0
7383;1654931100;0;0;0;0;0;0;0;0
7384;1654931400;0;0;0;0;0;0;0;0
7385;1654931700;0;0;0;0;0;0;0;0
7386;1654932000;0;0;0;0;0;0;0;0
