Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
1652761802;1019.7;1020;-1000;1020.0;1018.17;-1000;-1000;-1000
1652762101;1019.7;1020;-1000;1020.0;1018.17;-1000;-1000;-1000
1652762401;1019.7;1020;-1000;1020.0;1018.17;-1000;-1000;-1000
1652762701;1019.7;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652763001;1019.6;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652763301;1019.6;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652763601;1019.6;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652763901;1019.7;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652764201;1019.7;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652764501;1019.8;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652764801;1019.8;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652765101;1019.8;1020;-1000;1019.0;1018.3;-1000;-1000;-1000
1652765401;1019.8;1020;-1000;1020.0;1018.3;-1000;-1000;-1000
1652765701;1019.8;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652766001;1019.8;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652766301;1019.9;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652766601;1019.9;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652766901;1019.9;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652767201;1019.9;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652767501;1020.0;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652767801;1020.0;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652768101;1020.1;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652768401;1020.1;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652768701;1020.2;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652769001;1020.2;1020;-1000;1020.0;1018.73;-1000;-1000;-1000
1652769301;1020.2;1020;-1000;1020.0;1018.86;-1000;-1000;-1000
1652769601;1020.2;1020;-1000;1020.0;1018.86;-1000;-1000;-1000
1652769901;1020.3;1020;-1000;1020.0;1018.86;-1000;-1000;-1000
1652770201;1020.3;1020;-1000;1020.0;1018.86;-1000;-1000;-1000
1652770501;1020.5;1020;-1000;1020.0;1018.86;-1000;-1000;-1000
1652770801;1020.5;1020;-1000;1021.0;1018.86;-1000;-1000;-1000
1652771101;1020.6;1020;-1000;1021.0;1018.86;-1000;-1000;-1000
1652771401;1020.6;1020;-1000;1021.0;1018.86;-1000;-1000;-1000
1652771701;1020.6;1020;-1000;1021.0;1018.86;-1000;-1000;-1000
1652772001;1020.6;1020;-1000;1021.0;1018.86;-1000;-1000;-1000
1652772301;1020.6;1020;-1000;1021.0;1018.89;-1000;-1000;-1000
1652772601;1020.6;1021;-1000;1021.0;1018.89;-1000;-1000;-1000
1652772902;1020.8;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652773201;1020.8;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652773501;1020.8;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652773801;1020.9;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652774101;1021.0;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
1652774402;1021.0;1021;-1000;1021.0;1019.23;-1000;-1000;-1000
