STATIONS_ID;MESS_DATUM;  QN;FF_10;DD_10;eor
        342;202104222120;    3;   1.8; 330;eor
        342;202104222130;    3;   2.0; 330;eor
        342;202104222140;    3;   1.9; 330;eor
        342;202104222150;    3;   1.6; 330;eor
        342;202104222200;    3;   1.5; 330;eor
        342;202104222210;    3;   1.5; 330;eor
        342;202104222220;    3;   1.2; 330;eor
        342;202104222230;    3;   1.0; 330;eor
        342;202104222240;    3;   0.7; 320;eor
        342;202104222250;    3;   0.5; 260;eor
        342;202104222300;    3;   0.6; 260;eor
        342;202104222310;    3;   0.5; 200;eor
        342;202104222320;    3;   0.5; 170;eor
        342;202104222330;    3;   0.2; 290;eor
        342;202104222340;    3;   0.2; 330;eor
        342;202104222350;    3;   0.9; 310;eor
        342;202104230000;    3;   0.6; 300;eor
        342;202104230010;    3;   0.2; 260;eor
        342;202104230020;    3;   0.4; 290;eor
        342;202104230030;    3;   0.3;  60;eor
        342;202104230040;    3;   0.4; 300;eor
        342;202104230050;    3;   0.7; 310;eor
        342;202104230100;    3;   0.7; 320;eor
        342;202104230110;    3;   1.2; 320;eor
        342;202104230120;    3;   1.2; 320;eor
        342;202104230130;    3;   1.0; 320;eor
        342;202104230140;    3;   1.2; 320;eor
        342;202104230150;    3;   1.1; 330;eor
        342;202104230200;    3;   1.2; 330;eor
        342;202104230210;    3;   1.4; 320;eor
        342;202104230220;    3;   1.4; 320;eor
        342;202104230230;    3;   1.5; 320;eor
        342;202104230240;    3;   1.6; 320;eor
        342;202104230250;    3;   1.6; 320;eor
        342;202104230300;    3;   1.7; 320;eor
        342;202104230310;    3;   1.6; 310;eor
        342;202104230320;    3;   1.6; 320;eor
        342;202104230330;    3;   1.7; 300;eor
        342;202104230340;    3;   1.4; 300;eor
        342;202104230350;    3;   1.9; 300;eor
        342;202104230400;    3;   1.5; 320;eor
        342;202104230410;    3;   1.8; 320;eor
        342;202104230420;    3;   2.0; 320;eor
        342;202104230430;    3;   1.8; 320;eor
        342;202104230440;    3;   1.3; 310;eor
        342;202104230450;    3;   1.6; 310;eor
        342;202104230500;    3;   1.5; 300;eor
        342;202104230510;    3;   1.2; 300;eor
        342;202104230520;    3;   0.8; 280;eor
        342;202104230530;    3;   0.8; 300;eor
        342;202104230540;    3;   1.3; 280;eor
        342;202104230550;    3;   1.3; 300;eor
        342;202104230600;    3;   1.7; 310;eor
        342;202104230610;    3;   2.0; 300;eor
        342;202104230620;    3;   2.5; 310;eor
        342;202104230630;    3;   1.6; 310;eor
        342;202104230640;    3;   2.1; 310;eor
        342;202104230650;    3;   2.7; 320;eor
        342;202104230700;    3;   2.3; 310;eor
        342;202104230710;    3;   3.0; 300;eor
        342;202104230720;    3;   2.9; 300;eor
        342;202104230730;    3;   3.0; 300;eor
        342;202104230740;    3;   2.9; 300;eor
        342;202104230750;    3;   3.1; 300;eor
        342;202104230800;    3;   3.8; 300;eor
        342;202104230810;    3;   4.6; 320;eor
        342;202104230820;    3;   4.4; 300;eor
        342;202104230830;    3;   4.7; 300;eor
        342;202104230840;    3;   4.8; 320;eor
        342;202104230850;    3;   4.6; 310;eor
        342;202104230900;    3;   4.8; 300;eor
        342;202104230910;    3;   4.1; 320;eor
        342;202104230920;    3;   3.0; 290;eor
        342;202104230930;    3;   3.9; 310;eor
        342;202104230940;    3;   3.9; 310;eor
        342;202104230950;    3;   4.6; 310;eor
        342;202104231000;    3;   2.9; 320;eor
        342;202104231010;    3;   3.0; 330;eor
        342;202104231020;    3;   4.2; 300;eor
        342;202104231030;    3;   3.3; 290;eor
        342;202104231040;    3;   4.7; 290;eor
        342;202104231050;    3;   3.9; 320;eor
        342;202104231100;    3;   3.6; 290;eor
        342;202104231110;    3;   4.6; 310;eor
        342;202104231120;    3;   4.2; 300;eor
        342;202104231130;    3;   3.3; 320;eor
        342;202104231140;    3;   3.5; 340;eor
        342;202104231150;    3;   3.1; 300;eor
        342;202104231200;    3;   2.9; 300;eor
        342;202104231210;    3;   4.0; 310;eor
        342;202104231220;    3;   3.4; 290;eor
        342;202104231230;    3;   3.1; 340;eor
        342;202104231240;    3;   2.9; 290;eor
        342;202104231250;    3;   3.5; 310;eor
        342;202104231300;    3;   1.8; 340;eor
        342;202104231310;    3;   2.2; 330;eor
        342;202104231320;    3;   3.7; 330;eor
        342;202104231330;    3;   2.9; 360;eor
        342;202104231340;    3;   3.9; 320;eor
        342;202104231350;    3;   2.8; 360;eor
        342;202104231400;    3;   3.2; 310;eor
        342;202104231410;    3;   3.8; 290;eor
        342;202104231420;    3;   3.0; 290;eor
        342;202104231430;    3;   2.9; 310;eor
        342;202104231440;    3;   3.8; 320;eor
        342;202104231450;    3;   3.3; 290;eor
        342;202104231500;    3;   3.1; 320;eor
        342;202104231510;    3;   2.6; 340;eor
        342;202104231520;    3;   3.2; 340;eor
        342;202104231530;    3;   2.5; 330;eor
        342;202104231540;    3;   3.8; 330;eor
        342;202104231550;    3;   3.5; 310;eor
        342;202104231600;    3;   3.3; 320;eor
        342;202104231610;    3;   2.3;  10;eor
        342;202104231620;    3;   3.3; 330;eor
        342;202104231630;    3;   2.8; 330;eor
        342;202104231640;    3;   2.1; 360;eor
        342;202104231650;    3;   2.6; 350;eor
        342;202104231700;    3;   2.5; 340;eor
        342;202104231710;    3;   2.6; 350;eor
        342;202104231720;    3;   2.4; 340;eor
        342;202104231730;    3;   3.9; 340;eor
        342;202104231740;    3;   3.5; 350;eor
        342;202104231750;    3;   3.0; 340;eor
        342;202104231800;    3;   3.7; 350;eor
        342;202104231810;    3;   3.3; 350;eor
        342;202104231820;    3;   2.7; 340;eor
        342;202104231830;    3;   2.6; 350;eor
        342;202104231840;    3;   2.2; 340;eor
        342;202104231850;    3;   2.3; 350;eor
        342;202104231900;    3;   2.3; 350;eor
        342;202104231910;    3;   2.1; 350;eor
        342;202104231920;    3;   2.1; 350;eor
        342;202104231930;    3;   2.1; 350;eor
        342;202104231940;    3;   2.9; 350;eor
        342;202104231950;    3;   2.6; 350;eor
        342;202104232000;    3;   2.8; 350;eor
        342;202104232010;    3;   3.2; 350;eor
        342;202104232020;    3;   3.2; 360;eor
        342;202104232030;    3;   3.3; 360;eor
        342;202104232040;    3;   3.5; 360;eor
        342;202104232050;    3;   3.3;  20;eor
        342;202104232100;    3;   3.1;  10;eor
        342;202104232110;    3;   2.5;  20;eor
        342;202104232120;    3;   2.3;  20;eor
        342;202104232130;    3;   2.2;  20;eor
        342;202104232140;    3;   1.6;  30;eor
        342;202104232150;    3;   1.0;  40;eor
        342;202104232200;    3;   1.4;  40;eor
        342;202104232210;    3;   1.1;  30;eor
        342;202104232220;    3;   0.6;  20;eor
        342;202104232230;    3;   0.9;  30;eor
        342;202104232240;    3;   1.3;  30;eor
        342;202104232250;    3;   1.5;  10;eor
        342;202104232300;    3;   1.1;  10;eor
        342;202104232310;    3;   0.6;  10;eor
        342;202104232320;    3;   0.5;  10;eor
        342;202104232330;    3;   0.4; 320;eor
        342;202104232340;    3;   0.2;  40;eor
        342;202104232350;    3;   0.6; 110;eor
        342;202104240000;    3;   0.5; 110;eor
        342;202104240010;    3;   0.5; 130;eor
        342;202104240020;    3;   1.0; 120;eor
        342;202104240030;    3;   0.6; 120;eor
        342;202104240040;    3;   0.5; 330;eor
        342;202104240050;    3;   0.4;  10;eor
        342;202104240100;    3;   0.2;  60;eor
        342;202104240110;    3;   0.2; 300;eor
        342;202104240120;    3;   0.1; 350;eor
        342;202104240130;    3;   0.1; 290;eor
        342;202104240140;    3;   0.3; 140;eor
        342;202104240150;    3;   0.4; 130;eor
        342;202104240200;    3;   0.4; 110;eor
        342;202104240210;    3;   0.5; 120;eor
        342;202104240220;    3;   0.2; 180;eor
        342;202104240230;    3;   0.2; 360;eor
        342;202104240240;    3;   0.4; 320;eor
        342;202104240250;    3;   0.3; 340;eor
        342;202104240300;    3;   0.3; 320;eor
        342;202104240310;    3;   0.1;  70;eor
        342;202104240320;    3;   0.2;  80;eor
        342;202104240330;    3;   0.2; 180;eor
        342;202104240340;    3;   0.2; 160;eor
        342;202104240350;    3;   0.4; 130;eor
        342;202104240400;    3;   0.2; 160;eor
        342;202104240410;    3;   0.3; 140;eor
        342;202104240420;    3;   0.3; 170;eor
        342;202104240430;    3;   0.5; 180;eor
        342;202104240440;    3;   0.5; 190;eor
        342;202104240450;    3;   0.5; 170;eor
        342;202104240500;    3;   0.5; 180;eor
        342;202104240510;    3;   0.2; 210;eor
        342;202104240520;    3;   0.2; 200;eor
        342;202104240530;    3;   0.4; 180;eor
        342;202104240540;    3;   0.4; 180;eor
        342;202104240550;    3;   0.3; 200;eor
        342;202104240600;    3;   0.3; 230;eor
        342;202104240610;    3;   0.3; 220;eor
        342;202104240620;    3;   0.5; 240;eor
        342;202104240630;    3;   0.5; 260;eor
        342;202104240640;    3;   0.7; 280;eor
        342;202104240650;    3;   0.9; 290;eor
        342;202104240700;    3;   1.8; 320;eor
        342;202104240710;    3;   2.6; 320;eor
        342;202104240720;    3;   3.6; 330;eor
        342;202104240730;    3;   3.9; 320;eor
        342;202104240740;    3;   3.2; 340;eor
        342;202104240750;    3;   3.6; 330;eor
        342;202104240800;    3;   4.2; 320;eor
        342;202104240810;    3;   4.2; 350;eor
        342;202104240820;    3;   3.7; 360;eor
        342;202104240830;    3;   3.5; 330;eor
        342;202104240840;    3;   4.1; 320;eor
        342;202104240850;    3;   3.2; 350;eor
        342;202104240900;    3;   2.4; 330;eor
        342;202104240910;    3;   4.3; 320;eor
        342;202104240920;    3;   3.6; 320;eor
        342;202104240930;    3;   3.4; 320;eor
        342;202104240940;    3;   2.9; 330;eor
        342;202104240950;    3;   3.1; 310;eor
        342;202104241000;    3;   3.2; 360;eor
        342;202104241010;    3;   3.5;  20;eor
        342;202104241020;    3;   3.9; 320;eor
        342;202104241030;    3;   3.7;  30;eor
        342;202104241040;    3;   4.1;  10;eor
        342;202104241050;    3;   3.6; 350;eor
        342;202104241100;    3;   3.6; 330;eor
        342;202104241110;    3;   3.5; 330;eor
        342;202104241120;    3;   3.7; 350;eor
        342;202104241130;    3;   2.5;  10;eor
        342;202104241140;    3;   3.5; 350;eor
        342;202104241150;    3;   4.3;  10;eor
        342;202104241200;    3;   3.1; 350;eor
        342;202104241210;    3;   2.8; 340;eor
        342;202104241220;    3;   4.5; 330;eor
        342;202104241230;    3;   4.6; 340;eor
        342;202104241240;    3;   3.8; 330;eor
        342;202104241250;    3;   4.0; 330;eor
        342;202104241300;    3;   3.7; 360;eor
        342;202104241310;    3;   4.4;  10;eor
        342;202104241320;    3;   3.8; 360;eor
        342;202104241330;    3;   4.8; 320;eor
        342;202104241340;    3;   4.7; 340;eor
        342;202104241350;    3;   2.5;  30;eor
        342;202104241400;    3;   3.0; 360;eor
        342;202104241410;    3;   3.4; 350;eor
        342;202104241420;    3;   3.1;  10;eor
        342;202104241430;    3;   3.9; 360;eor
        342;202104241440;    3;   3.4; 330;eor
        342;202104241450;    3;   4.6; 360;eor
        342;202104241500;    3;   4.3; 330;eor
        342;202104241510;    3;   4.1; 320;eor
        342;202104241520;    3;   4.2; 310;eor
        342;202104241530;    3;   4.6; 330;eor
        342;202104241540;    3;   4.7; 340;eor
        342;202104241550;    3;   5.2; 330;eor
        342;202104241600;    3;   4.2;  10;eor
        342;202104241610;    3;   4.5; 340;eor
        342;202104241620;    3;   4.6; 360;eor
        342;202104241630;    3;   4.0; 360;eor
        342;202104241640;    3;   4.5; 360;eor
        342;202104241650;    3;   4.8; 350;eor
        342;202104241700;    3;   4.1; 360;eor
        342;202104241710;    3;   4.7; 360;eor
        342;202104241720;    3;   5.4;  20;eor
        342;202104241730;    3;   4.6;  10;eor
        342;202104241740;    3;   3.8; 360;eor
        342;202104241750;    3;   3.9; 360;eor
        342;202104241800;    3;   4.2; 360;eor
        342;202104241810;    3;   4.1; 350;eor
        342;202104241820;    3;   3.7; 350;eor
        342;202104241830;    3;   4.0; 360;eor
        342;202104241840;    3;   3.3; 360;eor
        342;202104241850;    3;   3.0; 360;eor
        342;202104241900;    3;   3.7; 360;eor
        342;202104241910;    3;   3.3; 360;eor
        342;202104241920;    3;   3.0;  10;eor
        342;202104241930;    3;   2.5;  20;eor
        342;202104241940;    3;   1.6;  30;eor
        342;202104241950;    3;   2.4;  30;eor
        342;202104242000;    3;   2.1;  30;eor
        342;202104242010;    3;   2.4;  20;eor
        342;202104242020;    3;   2.3;  20;eor
        342;202104242030;    3;   3.2;  20;eor
        342;202104242040;    3;   3.1;  20;eor
        342;202104242050;    3;   2.8;  10;eor
        342;202104242100;    3;   3.1;  10;eor
        342;202104242110;    3;   3.2;  10;eor
        342;202104242120;    3;   2.5;  10;eor
        342;202104242130;    3;   2.5; 360;eor
        342;202104242140;    3;   2.4; 360;eor
        342;202104242150;    3;   2.4; 360;eor
        342;202104242200;    3;   2.1; 360;eor
        342;202104242210;    3;   2.1; 360;eor
        342;202104242220;    3;   2.3; 360;eor
        342;202104242230;    3;   1.9;  10;eor
        342;202104242240;    3;   2.2;  10;eor
        342;202104242250;    3;   2.4;  10;eor
        342;202104242300;    3;   2.7;  10;eor
        342;202104242310;    3;   2.2; 350;eor
        342;202104242320;    3;   2.8; 360;eor
        342;202104242330;    3;   2.1; 360;eor
        342;202104242340;    3;   2.3;  10;eor
        342;202104242350;    3;   2.6; 360;eor
        342;202104250000;    3;   2.0; 360;eor
        342;202104250010;    3;   2.7; 360;eor
        342;202104250020;    3;   2.7; 360;eor
        342;202104250030;    3;   2.9; 350;eor
        342;202104250040;    3;   3.5;  10;eor
        342;202104250050;    3;   2.8; 350;eor
        342;202104250100;    3;   2.9; 360;eor
        342;202104250110;    3;   2.9; 350;eor
        342;202104250120;    3;   2.5; 350;eor
        342;202104250130;    3;   2.6; 360;eor
        342;202104250140;    3;   2.1; 360;eor
        342;202104250150;    3;   2.5; 350;eor
        342;202104250200;    3;   3.2; 350;eor
        342;202104250210;    3;   3.3; 340;eor
        342;202104250220;    3;   3.3; 350;eor
        342;202104250230;    3;   3.1; 350;eor
        342;202104250240;    3;   3.2; 360;eor
        342;202104250250;    3;   3.9; 350;eor
        342;202104250300;    3;   3.9; 340;eor
        342;202104250310;    3;   2.9; 360;eor
        342;202104250320;    3;   3.4; 350;eor
        342;202104250330;    3;   3.7; 340;eor
        342;202104250340;    3;   3.8; 360;eor
        342;202104250350;    3;   3.6; 360;eor
        342;202104250400;    3;   2.6; 350;eor
        342;202104250410;    3;   2.6; 350;eor
        342;202104250420;    3;   3.2; 350;eor
        342;202104250430;    3;   2.6; 340;eor
        342;202104250440;    3;   3.0; 350;eor
        342;202104250450;    3;   2.5; 340;eor
        342;202104250500;    3;   3.4; 350;eor
        342;202104250510;    3;   3.1; 340;eor
        342;202104250520;    3;   3.0; 350;eor
        342;202104250530;    3;   2.6; 340;eor
        342;202104250540;    3;   3.2; 330;eor
        342;202104250550;    3;   2.5; 340;eor
        342;202104250600;    3;   3.2; 340;eor
        342;202104250610;    3;   2.6; 330;eor
        342;202104250620;    3;   3.2; 330;eor
        342;202104250630;    3;   3.6; 350;eor
        342;202104250640;    3;   3.7; 360;eor
        342;202104250650;    3;   4.1;  10;eor
        342;202104250700;    3;   3.0; 360;eor
        342;202104250710;    3;   3.7; 340;eor
        342;202104250720;    3;   4.3; 350;eor
        342;202104250730;    3;   3.8; 350;eor
        342;202104250740;    3;   3.2; 360;eor
        342;202104250750;    3;   3.0; 350;eor
        342;202104250800;    3;   3.9; 350;eor
        342;202104250810;    3;   3.2; 350;eor
        342;202104250820;    3;   3.4; 350;eor
        342;202104250830;    3;   3.4; 350;eor
        342;202104250840;    3;   3.7; 350;eor
        342;202104250850;    3;   4.0; 340;eor
        342;202104250900;    3;   4.0; 350;eor
        342;202104250910;    3;   4.3; 330;eor
        342;202104250920;    3;   3.6; 340;eor
        342;202104250930;    3;   4.0; 330;eor
        342;202104250940;    3;   3.3; 340;eor
        342;202104250950;    3;   4.3; 320;eor
        342;202104251000;    3;   3.9; 310;eor
        342;202104251010;    3;   4.1; 350;eor
        342;202104251020;    3;   3.7; 340;eor
        342;202104251030;    3;   3.7; 340;eor
        342;202104251040;    3;   3.3; 330;eor
        342;202104251050;    3;   3.1; 350;eor
        342;202104251100;    3;   3.8; 340;eor
        342;202104251110;    3;   3.8; 330;eor
        342;202104251120;    3;   2.8; 340;eor
        342;202104251130;    3;   3.2; 350;eor
        342;202104251140;    3;   2.8; 350;eor
        342;202104251150;    3;   2.0;  20;eor
        342;202104251200;    3;   3.0;  30;eor
        342;202104251210;    3;   2.9; 350;eor
        342;202104251220;    3;   2.7; 360;eor
        342;202104251230;    3;   2.3; 320;eor
        342;202104251240;    3;   3.5; 350;eor
        342;202104251250;    3;   1.8;  70;eor
        342;202104251300;    3;   3.7;  10;eor
        342;202104251310;    3;   3.2;  60;eor
        342;202104251320;    3;   3.7;  80;eor
        342;202104251330;    3;   2.7;  30;eor
        342;202104251340;    3;   2.8; 340;eor
        342;202104251350;    3;   3.5; 310;eor
        342;202104251400;    3;   3.9; 340;eor
        342;202104251410;    3;   3.5; 350;eor
        342;202104251420;    3;   3.4; 360;eor
        342;202104251430;    3;   2.2;  20;eor
        342;202104251440;    3;   1.8;  40;eor
        342;202104251450;    3;   1.9;  40;eor
        342;202104251500;    3;   2.2;  50;eor
        342;202104251510;    3;   1.9;  40;eor
        342;202104251520;    3;   2.6;  20;eor
        342;202104251530;    3;   2.7;  20;eor
        342;202104251540;    3;   2.0;  50;eor
        342;202104251550;    3;   1.5;  50;eor
        342;202104251600;    3;   1.9; 350;eor
        342;202104251610;    3;   2.8;  20;eor
        342;202104251620;    3;   1.6; 340;eor
        342;202104251630;    3;   1.9;  10;eor
        342;202104251640;    3;   2.0;  20;eor
        342;202104251650;    3;   1.9; 360;eor
        342;202104251700;    3;   1.9; 360;eor
        342;202104251710;    3;   2.5; 360;eor
        342;202104251720;    3;   1.7;  20;eor
        342;202104251730;    3;   1.1;  20;eor
        342;202104251740;    3;   1.2;  30;eor
        342;202104251750;    3;   0.6;  50;eor
        342;202104251800;    3;   0.8;  30;eor
        342;202104251810;    3;   0.9;  50;eor
        342;202104251820;    3;   1.3;  30;eor
        342;202104251830;    3;   0.6;  30;eor
        342;202104251840;    3;   0.9;  50;eor
        342;202104251850;    3;   0.9;  60;eor
        342;202104251900;    3;   1.1;  70;eor
        342;202104251910;    3;   0.9;  50;eor
        342;202104251920;    3;   0.7;  40;eor
        342;202104251930;    3;   0.8;  50;eor
        342;202104251940;    3;   0.6;  60;eor
        342;202104251950;    3;   0.6;  60;eor
        342;202104252000;    3;   0.9;  60;eor
        342;202104252010;    3;   2.5;  20;eor
        342;202104252020;    3;   1.5;  40;eor
        342;202104252030;    3;   1.3;  40;eor
        342;202104252040;    3;   1.7;  40;eor
        342;202104252050;    3;   1.4;  50;eor
        342;202104252100;    3;   1.5;  40;eor
        342;202104252110;    3;   1.5;  40;eor
        342;202104252120;    3;   1.6;  40;eor
        342;202104252130;    3;   1.3;  40;eor
        342;202104252140;    3;   1.6;  40;eor
        342;202104252150;    3;   1.4;  30;eor
        342;202104252200;    3;   1.6;  30;eor
        342;202104252210;    3;   1.6;  30;eor
        342;202104252220;    3;   1.6;  30;eor
        342;202104252230;    3;   1.9;  30;eor
        342;202104252240;    3;   1.9;  30;eor
        342;202104252250;    3;   1.8;  30;eor
        342;202104252300;    3;   1.9;  30;eor
        342;202104252310;    3;   1.7;  30;eor
        342;202104252320;    3;   1.9;  30;eor
        342;202104252330;    3;   2.1;  30;eor
        342;202104252340;    3;   2.2;  30;eor
        342;202104252350;    3;   2.2;  30;eor
        342;202104260000;    3;   2.1;  30;eor
        342;202104260010;    3;   2.1;  30;eor
        342;202104260020;    3;   1.8;  40;eor
        342;202104260030;    3;   1.1;  50;eor
        342;202104260040;    3;   1.3; 140;eor
        342;202104260050;    3;   1.6;  30;eor
        342;202104260100;    3;   1.1;  20;eor
        342;202104260110;    3;   0.6; 130;eor
        342;202104260120;    3;   0.5;  50;eor
        342;202104260130;    3;   0.9;  10;eor
        342;202104260140;    3;   0.7;  60;eor
        342;202104260150;    3;   0.5; 260;eor
        342;202104260200;    3;   0.5; 140;eor
        342;202104260210;    3;   0.4; 310;eor
        342;202104260220;    3;   0.7; 280;eor
        342;202104260230;    3;   0.7; 160;eor
        342;202104260240;    3;   0.6; 120;eor
        342;202104260250;    3;   0.5; 140;eor
        342;202104260300;    3;   0.4; 140;eor
        342;202104260310;    3;   0.5; 150;eor
        342;202104260320;    3;   0.4; 150;eor
        342;202104260330;    3;   0.4; 260;eor
        342;202104260340;    3;   0.2; 270;eor
        342;202104260350;    3;   0.4; 260;eor
        342;202104260400;    3;   0.3; 250;eor
        342;202104260410;    3;   0.2; 140;eor
        342;202104260420;    3;   0.2; 150;eor
        342;202104260430;    3;   0.6; 120;eor
        342;202104260440;    3;   0.7; 130;eor
        342;202104260450;    3;   0.5; 160;eor
        342;202104260500;    3;   0.3; 220;eor
        342;202104260510;    3;   0.3; 160;eor
        342;202104260520;    3;   0.4; 140;eor
        342;202104260530;    3;   0.3; 190;eor
        342;202104260540;    3;   0.3; 140;eor
        342;202104260550;    3;   0.3; 180;eor
        342;202104260600;    3;   0.5; 190;eor
        342;202104260610;    3;   0.5; 200;eor
        342;202104260620;    3;   0.6; 200;eor
        342;202104260630;    3;   0.6; 190;eor
        342;202104260640;    3;   0.5; 220;eor
        342;202104260650;    3;   0.6; 250;eor
        342;202104260700;    3;   0.7; 240;eor
        342;202104260710;    3;   0.9; 200;eor
        342;202104260720;    3;   1.0; 180;eor
        342;202104260730;    3;   1.4; 190;eor
        342;202104260740;    3;   0.9; 230;eor
        342;202104260750;    3;   0.9; 290;eor
        342;202104260800;    3;   1.2; 360;eor
        342;202104260810;    3;   0.8;  60;eor
        342;202104260820;    3;   0.7; 260;eor
        342;202104260830;    3;   0.9; 300;eor
        342;202104260840;    3;   1.0; 300;eor
        342;202104260850;    3;   1.5; 310;eor
        342;202104260900;    3;   1.1; 270;eor
        342;202104260910;    3;   1.3; 210;eor
        342;202104260920;    3;   1.0; 360;eor
        342;202104260930;    3;   1.1;  20;eor
        342;202104260940;    3;   1.4;  30;eor
        342;202104260950;    3;   2.4; 360;eor
        342;202104261000;    3;   2.0; 310;eor
        342;202104261010;    3;   2.4; 350;eor
        342;202104261020;    3;   1.9; 260;eor
        342;202104261030;    3;   1.6; 270;eor
        342;202104261040;    3;   2.9; 310;eor
        342;202104261050;    3;   3.9; 330;eor
        342;202104261100;    3;   1.9; 340;eor
        342;202104261110;    3;   2.4; 290;eor
        342;202104261120;    3;   1.2; 260;eor
        342;202104261130;    3;   0.9; 250;eor
        342;202104261140;    3;   2.1; 340;eor
        342;202104261150;    3;   2.7; 340;eor
        342;202104261200;    3;   1.4; 180;eor
        342;202104261210;    3;   1.8; 270;eor
        342;202104261220;    3;   1.8;  70;eor
        342;202104261230;    3;   1.8;  40;eor
        342;202104261240;    3;   2.4; 330;eor
        342;202104261250;    3;   1.5; 320;eor
        342;202104261300;    3;   3.4;  10;eor
        342;202104261310;    3;   2.1;  60;eor
        342;202104261320;    3;   2.2;  70;eor
        342;202104261330;    3;   2.0;  60;eor
        342;202104261340;    3;   2.6;  80;eor
        342;202104261350;    3;   3.0;  30;eor
        342;202104261400;    3;   3.0; 360;eor
        342;202104261410;    3;   1.7;  20;eor
        342;202104261420;    3;   3.2;  50;eor
        342;202104261430;    3;   2.3;  80;eor
        342;202104261440;    3;   1.4;  60;eor
        342;202104261450;    3;   1.9; 350;eor
        342;202104261500;    3;   3.0;  10;eor
        342;202104261510;    3;   3.5;  20;eor
        342;202104261520;    3;   2.0; 100;eor
        342;202104261530;    3;   1.9;  30;eor
        342;202104261540;    3;   2.3;  10;eor
        342;202104261550;    3;   2.3;  30;eor
        342;202104261600;    3;   1.2;  60;eor
        342;202104261610;    3;   2.7;  20;eor
        342;202104261620;    3;   2.0;  50;eor
        342;202104261630;    3;   2.2;  40;eor
        342;202104261640;    3;   3.2;  90;eor
        342;202104261650;    3;   2.5;  80;eor
        342;202104261700;    3;   2.3;  80;eor
        342;202104261710;    3;   2.2;  20;eor
        342;202104261720;    3;   2.2;  30;eor
        342;202104261730;    3;   2.5;  20;eor
        342;202104261740;    3;   2.2;  30;eor
        342;202104261750;    3;   2.2;  20;eor
        342;202104261800;    3;   2.0;  20;eor
        342;202104261810;    3;   1.6;  30;eor
        342;202104261820;    3;   1.5;  30;eor
        342;202104261830;    3;   0.7;  50;eor
        342;202104261840;    3;   0.7;  80;eor
        342;202104261850;    3;   0.6;  70;eor
        342;202104261900;    3;   0.8;  70;eor
        342;202104261910;    3;   1.5;  30;eor
        342;202104261920;    3;   4.1;  20;eor
        342;202104261930;    3;   4.1;  20;eor
        342;202104261940;    3;   4.2;  20;eor
        342;202104261950;    3;   3.7;  20;eor
        342;202104262000;    3;   3.0;  30;eor
        342;202104262010;    3;   3.4;  20;eor
        342;202104262020;    3;   2.5;  30;eor
        342;202104262030;    3;   2.2;  30;eor
        342;202104262040;    3;   2.2;  30;eor
        342;202104262050;    3;   1.5;  40;eor
        342;202104262100;    3;   1.6;  30;eor
        342;202104262110;    3;   1.7;  30;eor
        342;202104262120;    3;   2.1;  30;eor
        342;202104262130;    3;   2.3;  30;eor
        342;202104262140;    3;   2.5;  30;eor
        342;202104262150;    3;   2.0;  30;eor
        342;202104262200;    3;   2.0;  30;eor
        342;202104262210;    3;   2.4;  30;eor
        342;202104262220;    3;   2.3;  30;eor
        342;202104262230;    3;   2.0;  30;eor
        342;202104262240;    3;   1.5;  40;eor
        342;202104262250;    3;   0.9;  60;eor
        342;202104262300;    3;   1.1;  50;eor
        342;202104262310;    3;   1.4;  80;eor
        342;202104262320;    3;   2.0;  70;eor
        342;202104262330;    3;   2.1;  80;eor
        342;202104262340;    3;   2.3;  80;eor
        342;202104262350;    3;   2.2;  80;eor
        342;202104270000;    3;   2.0;  90;eor
        342;202104270010;    3;   1.9; 100;eor
        342;202104270020;    3;   2.4;  80;eor
        342;202104270030;    3;   2.2;  90;eor
        342;202104270040;    3;   2.1; 110;eor
        342;202104270050;    3;   2.4; 110;eor
        342;202104270100;    3;   2.8; 100;eor
        342;202104270110;    3;   2.6;  80;eor
        342;202104270120;    3;   2.3;  70;eor
        342;202104270130;    3;   3.1;  80;eor
        342;202104270140;    3;   2.9;  80;eor
        342;202104270150;    3;   2.6;  90;eor
        342;202104270200;    3;   2.2; 100;eor
        342;202104270210;    3;   2.4;  90;eor
        342;202104270220;    3;   2.5;  90;eor
        342;202104270230;    3;   2.8;  80;eor
        342;202104270240;    3;   2.8;  90;eor
        342;202104270250;    3;   3.0;  90;eor
        342;202104270300;    3;   2.8;  80;eor
        342;202104270310;    3;   2.7;  80;eor
        342;202104270320;    3;   2.9;  80;eor
        342;202104270330;    3;   3.1;  80;eor
        342;202104270340;    3;   3.0;  90;eor
        342;202104270350;    3;   2.6;  70;eor
        342;202104270400;    3;   2.9;  70;eor
        342;202104270410;    3;   2.6;  80;eor
        342;202104270420;    3;   2.5;  70;eor
        342;202104270430;    3;   2.3;  80;eor
        342;202104270440;    3;   2.6;  70;eor
        342;202104270450;    3;   2.6;  70;eor
        342;202104270500;    3;   2.4;  70;eor
        342;202104270510;    3;   2.4;  60;eor
        342;202104270520;    3;   2.4;  60;eor
        342;202104270530;    3;   2.9;  60;eor
        342;202104270540;    3;   2.7;  60;eor
        342;202104270550;    3;   2.7;  60;eor
        342;202104270600;    3;   2.7;  60;eor
        342;202104270610;    3;   2.4;  60;eor
        342;202104270620;    3;   2.4;  70;eor
        342;202104270630;    3;   2.5;  90;eor
        342;202104270640;    3;   2.1; 100;eor
        342;202104270650;    3;   3.3; 110;eor
